Carrier Code,Date,Flight_Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),month,org_clouds,org_pres,org_snow,org_temp,org_solar_rad,org_wind_spd,dest_clouds,dest_pres,dest_snow,dest_temp,dest_solar_rad,dest_wind_spd
UA,2022-04-04,1041,N837UA,DEN,15:06,14:54,198,192,-12,14:49,5,0,0,0,0,0,April,59,817.6,0,10.5,240.2,3.4,86,1000.9,0,3.4,68.4,3.4
UA,2022-04-04,1185,N832UA,ORD,21:59,21:29,113,89,-30,21:24,5,0,0,0,0,0,April,85,989.5,0,6.8,140.4,3.3,86,1000.9,0,3.4,68.4,3.4
UA,2022-04-04,2027,N850UA,IAD,23:37,23:41,70,85,4,23:36,5,0,0,0,0,0,April,53,1007.5,0,8.9,158.6,2.6,86,1000.9,0,3.4,68.4,3.4
UA,2021-04-05,1224,N38443,ORD,21:36,21:18,116,101,-18,21:13,5,0,0,0,0,0,April,75,992,0,16.9,82.9,4.8,18,1003.6,0,7.6,259.3,3.8
UA,2022-04-05,1041,N815UA,DEN,15:06,14:38,198,178,-28,14:33,5,0,0,0,0,0,April,35,813.7,0,10.5,216.9,9.8,64,998.9,0,6.8,228.4,3.2
UA,2022-04-05,1185,N848UA,ORD,21:59,22:17,113,94,18,22:12,5,0,0,0,0,18,April,72,984.8,0,4.6,124.7,2.8,64,998.9,0,6.8,228.4,3.2
UA,2022-04-05,2027,N813UA,IAD,23:37,8:11,70,84,514,8:07,4,58,0,14,0,442,April,99,1004.3,0,10.9,58.8,1.8,64,998.9,0,6.8,228.4,3.2
UA,2021-04-06,790,N424UA,ORD,21:36,21:35,116,91,-1,21:31,4,0,0,0,0,0,April,66,989.8,0,18.5,206.4,4.8,34,1001.9,0,8,241.2,2.6
UA,2022-04-06,1041,N818UA,DEN,15:06,15:07,198,182,1,15:03,4,0,0,0,0,0,April,26,828.4,0,3.5,219,8.5,91,994,0,10.8,141.9,5.5
UA,2022-04-06,1185,N844UA,ORD,21:59,21:35,113,99,-24,21:31,4,0,0,0,0,0,April,73,979.8,0,9.3,214.7,5,91,994,0,10.8,141.9,5.5
UA,2022-04-06,2027,N894UA,IAD,23:37,1:00,70,63,83,0:52,8,83,0,0,0,0,April,99,996.8,0,13.1,55.5,2,91,994,0,10.8,141.9,5.5
UA,2022-04-07,1041,N877UA,DEN,15:06,16:10,198,205,64,16:05,5,47,0,7,0,10,April,11,833.6,0,5.5,277.4,4.7,100,990.6,0,9.5,27.2,4.2
UA,2022-04-07,1185,N872UA,ORD,21:59,21:54,113,105,-5,21:49,5,0,0,0,0,0,April,85,979.6,0,5.5,179.3,5.3,100,990.6,0,9.5,27.2,4.2
UA,2022-04-07,2027,N829UA,IAD,23:37,23:18,70,57,-19,23:13,5,0,0,0,0,0,April,94,994.9,0,11.7,35.5,2.2,100,990.6,0,9.5,27.2,4.2
UA,2022-04-08,1041,N837UA,DEN,15:06,15:05,198,202,-1,15:01,4,0,0,0,0,0,April,0,830.2,0,9.1,287.8,3.3,69,987.6,0,8,244.3,3.4
UA,2022-04-08,1185,N832UA,ORD,21:59,21:51,113,104,-8,21:47,4,0,0,0,0,0,April,89,981.8,3.4,3.1,103,3.5,69,987.6,0,8,244.3,3.4
UA,2022-04-08,2027,N848UA,IAD,23:37,23:37,70,62,0,23:31,6,0,0,0,0,0,April,37,994.8,0,12.3,273.3,2.8,69,987.6,0,8,244.3,3.4
UA,2022-04-09,1041,N424UA,DEN,15:11,15:08,202,200,-3,15:03,5,0,0,0,0,0,April,76,817.4,0,15.8,165.2,4.7,80,988.6,0,6.4,131.9,3.5
UA,2022-04-09,1185,N817UA,ORD,20:58,20:51,113,104,-7,20:46,5,0,0,0,0,0,April,67,987.8,4.9,2.6,129.7,3.3,80,988.6,0,6.4,131.9,3.5
UA,2022-04-09,2027,N898UA,IAD,23:37,23:51,70,62,14,23:45,6,0,0,0,0,0,April,60,996,0,10.5,259.4,2.3,80,988.6,0,6.4,131.9,3.5
UA,2022-04-10,1041,N826UA,DEN,15:11,14:58,202,188,-13,14:54,4,0,0,0,0,0,April,74,816,0,6.6,193.3,6.5,64,995.2,13.5,3.3,212.1,6.1
UA,2022-04-10,1185,N848UA,ORD,22:04,21:43,113,94,-21,21:39,4,0,0,0,0,0,April,45,989.1,0,7.7,233.7,3.6,64,995.2,13.5,3.3,212.1,6.1
UA,2022-04-10,2027,N823UA,IAD,23:37,23:40,70,77,3,23:33,7,0,0,0,0,0,April,36,1003.2,0,8.9,168.5,3.8,64,995.2,13.5,3.3,212.1,6.1
UA,2022-04-11,1041,N409UA,DEN,15:06,14:35,198,178,-31,14:30,5,0,0,0,0,0,April,50,813.1,0,7.1,219.4,2.9,56,1000.6,0,6.5,163.1,3.8
UA,2022-04-11,1185,N890UA,ORD,21:59,21:46,113,104,-13,21:41,5,0,0,0,0,0,April,74,989.4,0,13.3,73.9,3.6,56,1000.6,0,6.5,163.1,3.8
UA,2022-04-11,2027,N827UA,IAD,23:37,23:31,70,67,-6,23:26,5,0,0,0,0,0,April,43,1010.3,0,10.8,195.3,2.3,56,1000.6,0,6.5,163.1,3.8
UA,2022-04-12,1041,N497UA,DEN,15:06,15:00,198,186,-6,14:54,6,0,0,0,0,0,April,31,807.2,0,7.6,244.3,9.7,63,1001.3,0,12.9,263.1,4.1
UA,2022-04-12,1185,N409UA,ORD,21:59,23:48,113,100,109,23:43,5,17,0,0,0,92,April,46,990.3,0,10.8,206,2.4,63,1001.3,0,12.9,263.1,4.1
UA,2022-04-12,2027,N851UA,IAD,23:37,0:02,70,70,25,23:51,11,25,0,0,0,0,April,74,1006.7,0,17,180.1,1.7,63,1001.3,0,12.9,263.1,4.1
UA,2022-04-13,1041,N461UA,DEN,15:06,15:05,198,197,-1,14:59,6,0,0,0,0,0,April,50,819.8,0,-1.1,189.4,6.3,74,997.2,0,11.9,189.8,3.1
UA,2022-04-13,1185,N897UA,ORD,21:59,0:40,113,103,161,0:36,4,24,0,0,0,137,April,91,979.8,0,16.6,58.4,6.4,74,997.2,0,11.9,189.8,3.1
UA,2022-04-13,2027,N896UA,IAD,23:37,23:45,70,61,8,23:40,5,0,0,0,0,0,April,89,1004.4,0,20.7,89.9,2.9,74,997.2,0,11.9,189.8,3.1
UA,2022-04-14,1041,N444UA,DEN,15:06,14:59,198,198,-7,14:44,15,0,0,0,0,0,April,23,821,0,5.6,279.5,6.7,68,992.3,0,18.2,110.4,5.4
UA,2022-04-14,1185,N847UA,ORD,21:59,21:55,113,102,-4,21:50,5,0,0,0,0,0,April,22,987.9,0,6.5,244.5,6.5,68,992.3,0,18.2,110.4,5.4
UA,2022-04-14,2027,N889UA,IAD,23:37,23:34,70,74,-3,23:28,6,0,0,0,0,0,April,74,999.9,0,24.1,156.2,5.1,68,992.3,0,18.2,110.4,5.4
UA,2022-04-15,1041,N425UA,DEN,15:06,15:01,198,188,-5,14:55,6,0,0,0,0,0,April,33,819.8,0,9.1,287.1,4,45,999.3,0,10.4,197.4,4.6
UA,2022-04-15,2027,N36469,IAD,23:37,23:40,70,70,3,23:34,6,0,0,0,0,0,April,14,1009.9,0,16.6,300.1,3.7,45,999.3,0,10.4,197.4,4.6
UA,2022-04-16,1041,N850UA,DEN,15:11,15:09,202,186,-2,15:04,5,0,0,0,0,0,April,69,824.2,0,5,196.9,3.4,94,998.5,0,5.8,84.9,2.8
UA,2022-04-16,1185,N822UA,ORD,20:58,20:40,113,103,-18,20:36,4,0,0,0,0,0,April,47,999.5,0,3.4,231.3,3.8,94,998.5,0,5.8,84.9,2.8
UA,2022-04-16,2027,N808UA,IAD,23:37,23:34,70,67,-3,23:28,6,0,0,0,0,0,April,73,1003.3,0,18.9,218.5,4.6,94,998.5,0,5.8,84.9,2.8
UA,2022-04-17,1041,N834UA,DEN,15:11,15:00,202,193,-11,14:56,4,0,0,0,0,0,April,15,825.2,0,9.5,301.5,5.9,34,1006.5,0,2.7,247.8,4.9
UA,2022-04-17,1185,N494UA,ORD,22:04,22:50,113,95,46,22:45,5,6,0,0,0,40,April,70,1019,0,2.6,84.4,4.6,34,1006.5,0,2.7,247.8,4.9
UA,2022-04-17,2027,N877UA,IAD,23:37,23:39,70,72,2,23:31,8,0,0,0,0,0,April,20,1010.4,0,13.7,289.2,3.2,34,1006.5,0,2.7,247.8,4.9
UA,2022-04-18,1041,N429UA,DEN,15:06,16:00,198,186,54,15:55,5,0,0,0,0,54,April,5,830.7,0,6.6,307.4,2.8,59,1007.2,0,4.5,115.7,4.6
UA,2022-04-18,1185,N816UA,ORD,21:59,21:44,113,102,-15,21:39,5,0,0,0,0,0,April,89,996.7,3.4,2.7,160.5,4.4,59,1007.2,0,4.5,115.7,4.6
UA,2022-04-18,2027,N898UA,IAD,23:37,23:29,70,63,-8,23:23,6,0,0,0,0,0,April,100,1011.4,0,8,72.4,2.2,59,1007.2,0,4.5,115.7,4.6
UA,2022-04-19,1041,N463UA,DEN,15:06,15:00,198,192,-6,14:55,5,0,0,0,0,0,April,53,816.5,0,14.8,266.7,3.4,95,992.1,304,1.5,118,5.4
UA,2022-04-19,1185,N848UA,ORD,21:59,21:42,113,106,-17,21:34,8,0,0,0,0,0,April,72,999.1,0,4.1,160.4,4.6,95,992.1,304,1.5,118,5.4
UA,2022-04-19,2027,N845UA,IAD,23:37,23:29,70,66,-8,23:24,5,0,0,0,0,0,April,48,1004.1,0,7.6,264.8,5,95,992.1,304,1.5,118,5.4
UA,2022-04-20,1041,N408UA,DEN,15:06,15:02,198,190,-4,14:57,5,0,0,0,0,0,April,21,818.8,0,14.7,298.7,4.7,57,1009.7,0,4.9,249.8,6.1
UA,2022-04-20,1185,N851UA,ORD,21:59,21:39,113,93,-20,21:34,5,0,0,0,0,0,April,98,997.9,0,7.5,80.9,6.1,57,1009.7,0,4.9,249.8,6.1
UA,2022-04-20,2027,N813UA,IAD,23:37,23:25,70,64,-12,23:21,4,0,0,0,0,0,April,5,1018.7,0,10.2,309,2.4,57,1009.7,0,4.9,249.8,6.1
UA,2022-04-21,1041,N406UA,DEN,15:06,14:56,198,181,-10,14:51,5,0,0,0,0,0,April,23,822.1,0,15.8,310.7,3.4,75,1008.3,0,7.8,85.7,5.8
UA,2022-04-21,1185,N826UA,ORD,21:59,21:43,113,98,-16,21:39,4,0,0,0,0,0,April,47,998.5,0,13.6,278.6,4.4,75,1008.3,0,7.8,85.7,5.8
UA,2022-04-21,2027,N835UA,IAD,23:37,23:33,70,71,-4,23:26,7,0,0,0,0,0,April,91,1019.6,0,13.6,101.8,3.8,75,1008.3,0,7.8,85.7,5.8
UA,2022-04-22,1041,N427UA,DEN,15:06,14:57,198,199,-9,14:53,4,0,0,0,0,0,April,35,812.5,0,19,277.4,7.9,46,1014.6,0,9.9,275.5,4.6
UA,2022-04-22,1185,N815UA,ORD,21:59,22:34,113,101,35,22:27,7,35,0,0,0,0,April,93,1004.3,0,8.3,74.5,3.7,46,1014.6,0,9.9,275.5,4.6
UA,2022-04-22,2027,N822UA,IAD,23:37,23:44,70,65,7,23:38,6,0,0,0,0,0,April,61,1018.5,0,17.9,225,2.1,46,1014.6,0,9.9,275.5,4.6
UA,2022-04-23,1041,N4888U,DEN,15:11,15:17,202,208,6,15:12,5,0,0,0,0,0,April,47,814.4,0,10.7,284,10.5,89,1011.9,0,6.7,86.9,3.5
UA,2022-04-23,1185,N801UA,ORD,20:58,20:53,113,100,-5,20:48,5,0,0,0,0,0,April,66,993,0,18.1,232.7,6.2,89,1011.9,0,6.7,86.9,3.5
UA,2022-04-23,2027,N871UA,IAD,23:37,23:25,70,63,-12,23:21,4,0,0,0,0,0,April,46,1015.6,0,18.3,259.6,1.9,89,1011.9,0,6.7,86.9,3.5
UA,2022-04-24,1041,N813UA,DEN,15:11,14:56,202,190,-15,14:52,4,0,0,0,0,0,April,78,826.9,0,6.5,164.2,3.8,55,1003.6,0,13.1,228.5,4.4
UA,2022-04-24,1185,N847UA,ORD,22:04,23:19,113,105,75,23:15,4,2,0,0,0,73,April,93,989.5,0,19.9,108.6,7.1,55,1003.6,0,13.1,228.5,4.4
UA,2022-04-24,2027,N402UA,IAD,23:37,0:13,70,57,36,0:09,4,23,0,0,0,13,April,9,1010.2,0,19.1,315.5,1.7,55,1003.6,0,13.1,228.5,4.4
UA,2022-04-25,1041,N444UA,DEN,15:06,14:54,198,189,-12,14:47,7,0,0,0,0,0,April,64,833,0,6.6,287.2,2.3,91,1000.3,0,18.2,175.4,5.3
UA,2022-04-25,1185,N836UA,ORD,21:59,21:52,113,113,-7,21:47,5,0,0,0,0,0,April,96,995.7,0,10.1,94.8,4.6,91,1000.3,0,18.2,175.4,5.3
UA,2022-04-25,2027,N879UA,IAD,23:37,0:09,70,64,32,0:04,5,32,0,0,0,0,April,67,1010.1,0,16.3,190.9,1.4,91,1000.3,0,18.2,175.4,5.3
UA,2022-04-26,1041,N401UA,DEN,15:06,15:53,198,185,47,15:48,5,47,0,0,0,0,April,28,827.6,0,12.5,273.2,2.9,98,1002.3,0,12.4,72,3.4
UA,2022-04-26,1185,N882UA,ORD,21:59,21:37,113,98,-22,21:33,4,0,0,0,0,0,April,61,1002.4,0,5.2,161,4.5,98,1002.3,0,12.4,72,3.4
UA,2022-04-26,2027,N839UA,IAD,23:37,0:54,70,59,77,0:49,5,2,0,0,0,75,April,90,1007.2,0,16.8,76.6,1.8,98,1002.3,0,12.4,72,3.4
UA,2022-04-27,1041,N462UA,DEN,15:06,15:00,198,196,-6,14:48,12,0,0,0,0,0,April,60,823,0,14.9,178.1,3.4,78,1002.3,0,4.8,226.9,7.3
UA,2022-04-27,1185,N878UA,ORD,21:59,21:41,113,100,-18,21:35,6,0,0,0,0,0,April,72,1004.4,0,2.6,132.2,4.2,78,1002.3,0,4.8,226.9,7.3
UA,2022-04-27,2027,N825UA,IAD,23:37,23:54,70,63,17,23:48,6,17,0,0,0,0,April,42,1008.5,0,13.6,190,4.6,78,1002.3,0,4.8,226.9,7.3
UA,2022-04-28,1041,N823UA,DEN,15:06,15:57,198,200,51,15:54,3,49,0,2,0,0,April,61,819.6,0,16.5,167.8,3.5,17,1006,0,4.2,312.8,6.1
UA,2022-04-28,1185,N899UA,ORD,21:59,21:42,113,101,-17,21:38,4,0,0,0,0,0,April,92,1000.7,0,5.9,84.5,5.6,17,1006,0,4.2,312.8,6.1
UA,2022-04-28,2027,N898UA,IAD,23:37,23:53,70,71,16,23:47,6,4,0,1,0,11,April,11,1011.6,0,9.1,321,4,17,1006,0,4.2,312.8,6.1
UA,2022-04-29,1041,N427UA,DEN,15:06,15:06,198,198,0,15:03,3,0,0,0,0,0,April,22,816.8,0,12.1,275.9,10.9,0,1007.4,0,5.6,314.5,4.7
UA,2022-04-29,1185,N802UA,ORD,21:59,21:38,113,105,-21,21:34,4,0,0,0,0,0,April,98,996,0,9,86.1,3,0,1007.4,0,5.6,314.5,4.7
UA,2022-04-29,2027,N455UA,IAD,23:37,23:54,70,65,17,23:49,5,17,0,0,0,0,April,14,1011.9,0,12.5,319.5,2.4,0,1007.4,0,5.6,314.5,4.7
UA,2022-04-30,1041,N824UA,DEN,15:11,15:02,202,201,-9,14:58,4,0,0,0,0,0,April,3,825,0,10.8,327.1,3.4,16,1006.5,0,6.9,314.5,3
UA,2022-04-30,1185,N878UA,ORD,20:58,1:34,113,119,276,1:30,4,11,0,6,0,259,April,92,987.4,0,11.1,84.5,4.2,16,1006.5,0,6.9,314.5,3
UA,2022-04-30,2027,N848UA,IAD,23:37,0:07,70,69,30,0:02,5,30,0,0,0,0,April,49,1010.8,0,13.6,169.3,1.5,16,1006.5,0,6.9,314.5,3
UA,2022-04-30,2267,N413UA,EWR,22:57,23:07,72,61,10,23:02,5,0,0,0,0,0,April,9,1018.4,0,14.3,321,4.4,16,1006.5,0,6.9,314.5,3
UA,2022-05-01,1041,N832UA,DEN,15:11,15:04,202,195,-7,14:59,5,0,0,0,0,0,May,70,823.1,0,9.6,211.7,4.2,79,1002.6,0,10.7,112.4,2.8
UA,2022-05-01,1185,N821UA,ORD,22:04,21:57,113,111,-7,21:44,13,0,0,0,0,0,May,87,986.9,0,11.4,80.6,4.6,79,1002.6,0,10.7,112.4,2.8
UA,2022-05-01,2027,N851UA,IAD,23:37,0:14,70,58,37,0:08,6,0,0,0,0,37,May,84,1008.3,0,14.9,109,1.5,79,1002.6,0,10.7,112.4,2.8
UA,2022-05-02,1041,N405UA,DEN,15:06,14:59,198,189,-7,14:53,6,0,0,0,0,0,May,85,823.7,10.5,4.2,98.4,4.5,90,1000.7,0,13.8,106.3,2.7
UA,2022-05-02,1185,N878UA,ORD,21:59,21:37,113,102,-22,21:32,5,0,0,0,0,0,May,89,994.3,0,9.5,81.3,3.3,90,1000.7,0,13.8,106.3,2.7
UA,2022-05-02,2027,N849UA,IAD,23:37,23:30,70,68,-7,23:24,6,0,0,0,0,0,May,60,1005.6,0,17.9,259.1,1.3,90,1000.7,0,13.8,106.3,2.7
UA,2022-05-03,1041,N470UA,DEN,15:06,15:01,198,193,-5,14:57,4,0,0,0,0,0,May,54,821.4,0,6,289.4,3.5,97,1002.3,0,13.2,76.1,2.8
UA,2022-05-03,1185,N815UA,ORD,21:59,21:28,113,91,-31,21:24,4,0,0,0,0,0,May,98,989.4,0,6.9,60.1,7.2,97,1002.3,0,13.2,76.1,2.8
UA,2022-05-03,2027,N829UA,IAD,23:37,23:32,70,62,-5,23:27,5,0,0,0,0,0,May,89,1007.6,0,18.3,91.9,2,97,1002.3,0,13.2,76.1,2.8
UA,2022-05-04,1041,N452UA,DEN,15:06,15:00,198,189,-6,14:55,5,0,0,0,0,0,May,94,824.2,0,6.5,73.1,3,95,998.8,0,13.9,32.8,3.4
UA,2022-05-04,1185,N808UA,ORD,21:59,22:05,113,97,6,22:01,4,0,0,0,0,0,May,88,999.4,0,5.8,209.6,5.5,95,998.8,0,13.9,32.8,3.4
UA,2022-05-04,2027,N839UA,IAD,23:37,23:28,70,66,-9,23:22,6,0,0,0,0,0,May,78,1004.7,0,17.4,178.5,1.8,95,998.8,0,13.9,32.8,3.4
UA,2022-05-05,1041,N497UA,DEN,15:06,14:51,198,187,-15,14:45,6,0,0,0,0,0,May,41,824.7,0,11.9,263.5,2.9,67,1005.1,0,11.3,165.3,2.3
UA,2022-05-05,1185,N848UA,ORD,22:25,22:09,113,114,-16,22:01,8,0,0,0,0,0,May,100,996.1,0,7.2,67.5,3.2,67,1005.1,0,11.3,165.3,2.3
UA,2022-05-06,652,N406UA,DEN,15:09,15:04,198,193,-5,15:01,3,0,0,0,0,0,May,68,821.5,0,19.7,230,3.7,100,998.3,0,11.8,81.4,2.4
UA,2022-05-06,2051,N27205,ORD,20:57,20:42,111,98,-15,20:37,5,0,0,0,0,0,May,100,989.2,0,7.9,57.6,7.1,100,998.3,0,11.8,81.4,2.4
UA,2022-05-07,652,N460UA,DEN,15:09,14:58,198,192,-11,14:50,8,0,0,0,0,0,May,26,815.8,0,19.9,327.5,4.9,84,998.3,0,12,93.7,3.4
UA,2022-05-07,2051,N833UA,ORD,20:51,20:45,111,99,-6,20:40,5,0,0,0,0,0,May,12,1002.1,0,9.1,329.8,5.2,84,998.3,0,12,93.7,3.4
UA,2022-05-08,652,N409UA,DEN,15:09,15:02,198,193,-7,14:55,7,0,0,0,0,0,May,44,812.6,0,15,296.8,4.8,0,1005.5,0,10.2,328.7,2.7
UA,2022-05-08,2051,N435UA,ORD,20:51,22:06,111,100,75,22:01,5,75,0,0,0,0,May,85,1009,0,10.2,89.1,3,0,1005.5,0,10.2,328.7,2.7
UA,2022-05-09,652,N423UA,DEN,15:09,14:59,198,185,-10,14:53,6,0,0,0,0,0,May,43,813.5,0,13.1,290.6,4.1,8,1009.7,0,12.8,330.1,2.4
UA,2022-05-09,2051,N890UA,ORD,20:51,20:36,111,101,-15,20:29,7,0,0,0,0,0,May,37,997.9,0,16,313.5,5.1,8,1009.7,0,12.8,330.1,2.4
UA,2022-05-10,652,N452UA,DEN,15:09,15:03,198,194,-6,14:58,5,0,0,0,0,0,May,3,824.9,0,13,340.2,3.4,29,1012.5,0,15.8,329.5,4
UA,2022-05-10,2051,N822UA,ORD,20:51,21:19,111,106,28,21:16,3,28,0,0,0,0,May,55,1003.1,0,22.6,275.9,4.4,29,1012.5,0,15.8,329.5,4
UA,2021-05-11,568,N453UA,IAD,18:48,18:33,73,61,-15,18:30,3,0,0,0,0,0,May,53,1019.3,0,15.8,288.1,2.7,27,1002.5,0,9.6,317.6,6.7
UA,2022-05-11,652,N479UA,DEN,15:09,15:15,198,202,6,15:09,6,0,0,0,0,0,May,18,821.6,0,19.6,326.2,4.3,2,1010.8,0,17.7,332.9,2.7
UA,2022-05-11,2051,N815UA,ORD,20:51,21:24,111,137,33,21:20,4,0,0,26,0,7,May,79,999,0,20.6,83.4,2.1,2,1010.8,0,17.7,332.9,2.7
UA,2021-05-12,379,N15710,IAD,18:48,18:49,73,71,1,18:46,3,0,0,0,0,0,May,54,1023.9,0,14.6,271,2.6,20,1007.4,0,10.9,333.8,4.7
UA,2021-05-12,2238,N428UA,ORD,21:41,21:48,116,100,7,21:44,4,0,0,0,0,0,May,0,1008.9,0,9.4,336.5,2.5,20,1007.4,0,10.9,333.8,4.7
UA,2022-05-12,652,N423UA,DEN,15:09,15:36,198,225,27,15:33,3,0,0,27,0,0,May,3,821.5,0,16,342.6,6.2,34,1009,0,19.1,303.3,2.4
UA,2022-05-12,2051,N848UA,ORD,20:51,20:56,111,104,5,20:50,6,0,0,0,0,0,May,38,997.6,0,19.9,334.9,2.5,34,1009,0,19.1,303.3,2.4
UA,2022-05-13,652,N407UA,DEN,15:09,15:23,198,217,14,15:19,4,0,0,0,0,0,May,22,825.9,0,16.7,333.4,3.9,74,1006.8,0,22.5,201.9,3.1
UA,2022-05-13,2051,N834UA,ORD,20:51,20:43,111,107,-8,20:39,4,0,0,0,0,0,May,45,995.7,0,20.9,302.4,2.9,74,1006.8,0,22.5,201.9,3.1
UA,2022-05-14,652,N479UA,DEN,15:09,15:03,198,193,-6,14:58,5,0,0,0,0,0,May,43,827.4,0,20.1,310.3,4.2,77,1000.6,0,23.4,133.8,2.6
UA,2022-05-14,2051,N826UA,ORD,20:51,21:04,111,101,13,21:01,3,0,0,0,0,0,May,71,992.6,0,20.1,229.4,2,77,1000.6,0,23.4,133.8,2.6
UA,2022-05-15,652,N465UA,DEN,15:09,15:11,198,200,2,14:56,15,0,0,0,0,0,May,31,829.8,0,18.3,310.1,4,50,994.3,0,22.5,312.3,3
UA,2022-05-15,2051,N848UA,ORD,20:51,20:42,111,112,-9,20:33,9,0,0,0,0,0,May,84,991.9,0,18.4,102.4,2.3,50,994.3,0,22.5,312.3,3
UA,2022-05-16,652,N472UA,DEN,15:09,15:47,198,206,38,15:42,5,0,0,8,0,30,May,64,825,0,19,168.3,3.5,80,988.8,0,17.8,121.8,4.8
UA,2022-05-16,2051,N882UA,ORD,20:51,20:49,111,111,-2,20:44,5,0,0,0,0,0,May,22,990.5,0,19.1,297.6,4.7,80,988.8,0,17.8,121.8,4.8
UA,2022-05-17,652,N485UA,DEN,15:09,15:05,198,197,-4,15:00,5,0,0,0,0,0,May,36,824,0,19.9,296.3,3.5,36,993.5,0,12.8,322.8,6.6
UA,2022-05-17,2051,N882UA,ORD,20:51,20:38,111,101,-13,20:34,4,0,0,0,0,0,May,43,995.6,0,12.2,294.1,3.1,36,993.5,0,12.8,322.8,6.6
UA,2022-05-18,652,N452UA,DEN,15:09,14:59,198,193,-10,14:53,6,0,0,0,0,0,May,33,826.1,0,20.2,331.5,3.4,73,999.7,0,12.3,139.2,2.6
UA,2022-05-18,2051,N829UA,ORD,20:51,20:49,111,106,-2,20:45,4,0,0,0,0,0,May,89,989.8,0,11.6,70.4,2.4,73,999.7,0,12.3,139.2,2.6
UA,2022-05-19,652,N403UA,DEN,15:09,15:12,198,207,3,14:56,16,0,0,0,0,0,May,42,815,0,21.9,283.4,6.9,78,991.5,0,12.3,144.4,3.6
UA,2022-05-19,2051,N457UA,ORD,20:51,21:24,111,99,33,21:20,4,33,0,0,0,0,May,69,983.3,0,20.2,135.8,4,78,991.5,0,12.3,144.4,3.6
UA,2022-05-20,652,N460UA,DEN,15:09,15:49,198,180,40,15:45,4,6,0,0,0,34,May,88,820.9,96,2.3,43.8,3.2,55,993.4,0,16.6,223,4.2
UA,2022-05-20,2051,N892UA,ORD,20:51,20:42,111,103,-9,20:38,4,0,0,0,0,0,May,97,980.5,0,21.6,105.1,6.1,55,993.4,0,16.6,223,4.2
UA,2022-05-21,652,,DEN,15:09,0:00,198,0,0,0:00,0,0,0,0,0,0,May,87,831.1,106,3.5,235.3,2.9,57,997.4,0,25.4,239,4.3
UA,2022-05-21,2051,N892UA,ORD,20:51,0:30,111,109,219,0:25,5,219,0,0,0,0,May,100,994.3,0,13.5,86.3,2.7,57,997.4,0,25.4,239,4.3
UA,2022-05-22,652,N489UA,DEN,15:09,15:15,198,190,6,15:10,5,0,0,0,0,0,May,69,830.1,0,8.3,264.3,3,73,1001.9,0,20.6,182.8,3.4
UA,2022-05-22,2051,N873UA,ORD,20:51,20:33,111,97,-18,20:27,6,0,0,0,0,0,May,97,1002.6,0,12.4,103,3.6,73,1001.9,0,20.6,182.8,3.4
UA,2022-05-23,652,N488UA,DEN,15:09,15:28,198,220,19,14:56,32,0,0,19,0,0,May,74,825.7,0,10.5,207.7,4.2,94,1009.8,0,12.6,110.6,3
UA,2022-05-23,2051,N873UA,ORD,20:51,20:36,111,98,-15,20:30,6,0,0,0,0,0,May,38,1005.7,0,11,336.9,4.4,94,1009.8,0,12.6,110.6,3
UA,2022-05-24,652,N435UA,DEN,15:09,15:08,198,195,-1,14:54,14,0,0,0,0,0,May,97,825.8,0,8,86.6,2.8,65,1009.7,0,13.8,249.7,2.7
UA,2022-05-24,2051,N818UA,ORD,20:51,20:40,111,103,-11,20:35,5,0,0,0,0,0,May,76,1002.2,0,11.6,270.7,4.3,65,1009.7,0,13.8,249.7,2.7
UA,2022-05-25,652,N485UA,DEN,15:09,15:22,198,190,13,15:12,10,0,0,0,0,0,May,12,826,0,13,349.7,3.3,94,1010,0,17.3,96,2.4
UA,2022-05-25,2051,N803UA,ORD,20:51,21:37,111,117,46,21:33,4,0,0,6,0,40,May,99,992.5,0,16.3,77.2,3.6,94,1010,0,17.3,96,2.4
UA,2022-05-26,652,N488UA,DEN,15:09,15:00,198,199,-9,14:55,5,0,0,0,0,0,May,12,827.1,0,19,356.4,2.6,89,1002.6,0,21.1,196.9,6
UA,2022-05-26,2051,N834UA,ORD,20:51,21:04,111,125,13,21:00,4,0,0,0,0,0,May,84,987.5,0,20.3,175.2,4.1,89,1002.6,0,21.1,196.9,6
UA,2022-05-27,652,N433UA,DEN,15:09,15:02,198,197,-7,14:57,5,0,0,0,0,0,May,61,824.4,0,21.8,212.3,3.5,98,993.6,0,20.9,61.5,4.5
UA,2022-05-27,2051,N829UA,ORD,20:51,20:44,111,106,-7,20:38,6,0,0,0,0,0,May,85,988.3,0,12.2,124.4,5.1,98,993.6,0,20.9,61.5,4.5
UA,2022-05-28,652,N448UA,DEN,15:09,15:12,198,203,3,15:07,5,0,0,0,0,0,May,76,817.2,0,20.9,146.2,4.1,55,993.6,0,17.2,187.1,3.5
UA,2022-05-28,2051,N853UA,ORD,20:51,20:52,111,108,1,20:48,4,0,0,0,0,0,May,38,991.8,0,14.8,247,2.4,55,993.6,0,17.2,187.1,3.5
